timestamp,lsd,btc_price
2011-04-28 00:00:00+00:00,50.0,2.21059
2011-04-29 00:00:00+00:00,50.0,2.88
2011-04-30 00:00:00+00:00,50.0,3.50272007323498
2011-05-01 00:00:00+00:00,50.0,3.03311
2011-05-02 00:00:00+00:00,50.0,3.2
2011-05-03 00:00:00+00:00,50.0,3.40251328891218
2011-05-04 00:00:00+00:00,50.0,3.40609
2011-05-05 00:00:00+00:00,50.0,3.333
2011-05-06 00:00:00+00:00,50.0,3.45059943977591
2011-05-07 00:00:00+00:00,50.0,3.641
2011-05-08 00:00:00+00:00,50.0,3.8658347826087
2011-05-09 00:00:00+00:00,50.0,3.8
2011-05-10 00:00:00+00:00,50.0,5.79279447986793
2011-05-11 00:00:00+00:00,50.0,5.5
2011-05-12 00:00:00+00:00,50.0,6.30019
2011-05-13 00:00:00+00:00,50.0,8.194
2011-05-14 00:00:00+00:00,50.0,7.06292404177815
2011-05-15 00:00:00+00:00,50.0,6.98701
2011-05-16 00:00:00+00:00,50.0,7.978511937
2011-05-17 00:00:00+00:00,50.0,7.22605407429376
2011-05-18 00:00:00+00:00,50.0,6.88
2011-05-19 00:00:00+00:00,50.0,6.8062426171875
2011-05-20 00:00:00+00:00,50.0,5.59039
2011-05-21 00:00:00+00:00,50.0,6.11973305231837
2011-05-22 00:00:00+00:00,50.0,6.6901
2011-05-23 00:00:00+00:00,50.0,7.14998017225748
2011-05-24 00:00:00+00:00,50.0,7.42
2011-05-25 00:00:00+00:00,50.0,8.3997
2011-05-26 00:00:00+00:00,50.0,8.79127529478619
2011-05-27 00:00:00+00:00,50.0,8.5002
2011-05-28 00:00:00+00:00,50.0,8.3001
2011-05-29 00:00:00+00:00,50.0,8.40594166666667
2011-05-30 00:00:00+00:00,50.0,8.8
2011-05-31 00:00:00+00:00,50.0,8.741
2011-06-01 00:00:00+00:00,50.0,9.57
2011-06-02 00:00:00+00:00,50.0,10.6000115325316
2011-06-03 00:00:00+00:00,50.0,14.29
2011-06-04 00:00:00+00:00,50.0,18.8058578567463
2011-06-05 00:00:00+00:00,50.0,16.6081392305679
2011-06-06 00:00:00+00:00,50.0,18.452507761194
2011-06-07 00:00:00+00:00,50.0,23.8884234590783
2011-06-08 00:00:00+00:00,50.0,29.6
2011-06-09 00:00:00+00:00,50.0,28.9252394860738
2011-06-10 00:00:00+00:00,50.0,23.9497
2011-06-11 00:00:00+00:00,50.0,14.6511040891433
2011-06-12 00:00:00+00:00,50.0,18.5464426395939
2011-06-13 00:00:00+00:00,50.0,19.8356764077286
2011-06-14 00:00:00+00:00,50.0,19.3535645901639
2011-06-15 00:00:00+00:00,50.0,19.49
2011-06-16 00:00:00+00:00,50.0,17.003079544153
2011-06-17 00:00:00+00:00,50.0,15.7098236151603
2011-06-18 00:00:00+00:00,50.0,16.89
2011-06-19 00:00:00+00:00,50.0,17.51
2011-06-20 00:00:00+00:00,50.0,17.51
