timestamp,phase_score,btc_price
2011-12-02,6.187629271433675,3.11250071814405
2011-12-03,5.8249941326535,2.79399916069424
2011-12-04,5.764663430030231,2.82809507395967
2011-12-05,6.342292799051349,2.87980231964535
2011-12-06,6.169846342316511,3.03198962364392
2011-12-07,6.036579088918339,2.99039787304643
2011-12-08,5.608865011773038,2.98068494080677
2011-12-09,4.042449540492544,2.96788785470687
2011-12-10,4.412887806385226,3.05396817839333
2011-12-11,4.972892995421383,3.25143431726448
2011-12-12,5.756335764068253,3.13936794921857
2011-12-13,5.625610527552221,3.24990041579457
2011-12-14,5.264856968462981,3.14999922175901
2011-12-15,5.668040928333908,3.19984457536862
2011-12-16,5.010837747060325,3.19998720709652
2011-12-17,4.537199692448552,3.20009408654416
2011-12-18,3.229236310621064,3.19253697056183
2011-12-19,4.482933650273497,3.52337871277933
2011-12-20,4.371685965372044,3.9387060131466
2011-12-21,4.141472096886999,3.88919481561637
2011-12-22,4.32053265449934,3.90373704200702
2011-12-23,4.735224091622635,3.94744043028985
2011-12-24,4.960279403618534,3.94001791703116
2011-12-25,4.994686577753709,4.22570745461681
2011-12-26,4.191022275403037,4.01600745966174
2011-12-27,5.093165004688344,4.07350978050136
2011-12-28,5.259122202994111,4.18552555240761
2011-12-29,5.216774956392624,4.16626044734033
2011-12-30,6.605015486315633,4.25149673586927
2011-12-31,7.105211042962394,4.70647665714905
2012-01-01,7.2561826980708135,5.27179259765011
2012-01-02,6.375603863997959,5.21677918497317
2012-01-03,7.11770246688988,4.88053092511399
2012-01-04,7.4786436362858675,5.5835152418696
2012-01-05,7.6058602179742625,6.93335967175215
2012-01-06,8.019579835496732,6.69644870639156
2012-01-07,8.162409764659905,6.80872473599322
2012-01-08,8.91905480761028,7.11248788330686
2012-01-09,8.880346754557765,6.32542500049992
2012-01-10,8.637349697642382,6.39608130095411
2012-01-11,8.176342589382083,6.8991433026419
2012-01-12,8.733160679871078,6.79998762459086
2012-01-13,8.279549437754808,6.41055631114327
2012-01-14,7.663007773754648,6.75018892743933
2012-01-15,6.895807913558014,7.00433279619814
2012-01-16,7.129628352611226,6.67847296185596
2012-01-17,6.763493990402237,5.5788822277304
2012-01-18,6.3065584898428,5.91951484172343
2012-01-19,5.937372635812585,6.36100944447224
2012-01-20,4.832664509792192,6.48987405600894
2012-01-21,4.209145118810942,6.1805785022373
2012-01-22,3.6159849415624925,6.31302353872802
2012-01-23,4.606215247904867,6.3573304296432
2012-01-24,4.544893383717199,6.29455858484214
2012-01-25,4.563520325713385,5.77544800941673
2012-01-26,4.76383533956074,5.34264247426401
2012-01-27,5.051222285357881,5.29018710597449
2012-01-28,4.31282895575427,5.62667335637204
2012-01-29,4.774243137464834,5.38150271853964
2012-01-30,5.126893542063971,5.49030929629631
2012-01-31,5.4500651628392,5.4898990864953
2012-02-01,4.638898649689681,6.07740974524778
2012-02-02,4.711987022628572,6.10119269354221
2012-02-03,5.872805984494387,5.96033301804655
2012-02-04,6.911485240827569,5.87344679441131
2012-02-05,7.7289793659787644,5.68910716704684
2012-02-06,8.138704584985094,5.45876972921661
2012-02-07,8.433511733339783,5.68954404828208
2012-02-08,8.615992372487595,5.6001016299289
2012-02-09,8.481586439718246,5.84041812125845
2012-02-10,8.75139725275776,5.92145820833532
2012-02-11,8.435878682203438,5.60088311628475
2012-02-12,8.06500850247065,5.51739769423319
2012-02-13,7.556938115129066,5.26290253513761
2012-02-14,6.880173053773256,4.4646743170684
2012-02-15,6.18452252223201,4.28882010170706
2012-02-16,5.520782503689903,4.2686894742755
2012-02-17,4.591757726637566,4.38493109461501
2012-02-18,3.8129104857902933,4.22698924309402
2012-02-19,3.681235099481928,4.38669213569518
2012-02-20,3.281786507678723,4.36824826393399
2012-02-21,2.8242907615444075,4.27878254973508
2012-02-22,3.978082865311615,4.42881509825389
2012-02-23,5.222331863848741,5.00376799132438
2012-02-24,5.545883180571183,5.02717828094935
2012-02-25,5.786618304818625,4.78826436000485
2012-02-26,5.904853864088425,4.92204326478047
